,b0py26e_q_Am241,b0py26e_q_Am242M,b0py26e_q_Am243,b0py26e_q_Cm242,b0py26e_q_Cm243,b0py26e_q_Cm244,b0py26e_q_Cm245,b0py26e_q_Eu153,b0py26e_q_Eu157,b0py26e_q_Gd154,b0py26e_q_Gd155,b0py26e_q_Gd156,b0py26e_q_Gd157,b0py26e_q_Gd158,b0py26e_q_Gd160,b0py26e_q_I135,b0py26e_q_Nd147,b0py26e_q_Nd148,b0py26e_q_Np237,b0py26e_q_Np238,b0py26e_q_Np239,b0py26e_q_Pm147,b0py26e_q_Pm148,b0py26e_q_Pm148M,b0py26e_q_Pm149,b0py26e_q_Pu238,b0py26e_q_Pu239,b0py26e_q_Pu240,b0py26e_q_Pu241,b0py26e_q_Pu242,b0py26e_q_Rh103,b0py26e_q_Ru103,b0py26e_q_Sm149,b0py26e_q_U234,b0py26e_q_U235,b0py26e_q_U236,b0py26e_q_U237,b0py26e_q_U238,b0py26e_q_Xe135,b0py26e_q_residual
26_6,1.88371e-07,3.465e-09,3.05856e-07,5.7192e-08,9.09e-10,6.5448e-08,2.482e-09,8.85558e-07,1.33e-10,1.0253e-08,4.09e-10,4.20362e-07,6.85e-10,1.21214e-07,1.2657e-08,4.643e-09,6.2765e-08,3.067453e-06,1.844279e-06,4.605e-09,4.70661e-07,1.777327e-06,8.474e-09,1.2292e-08,9.984e-09,5.04242e-07,3.3208333e-05,1.2873556e-05,6.806965e-06,2.169254e-06,5.574339e-06,5.62119e-07,1.8446e-08,1.008376e-06,5.819469e-05,2.1378464e-05,3.9418e-08,0.0065848725,1.801e-09,1.0
26_7,1.88371e-07,3.465e-09,3.05856e-07,5.7192e-08,9.09e-10,6.5448e-08,2.482e-09,8.85558e-07,1.33e-10,1.0253e-08,4.09e-10,4.20362e-07,6.85e-10,1.21214e-07,1.2657e-08,4.643e-09,6.2765e-08,3.067453e-06,1.844279e-06,4.605e-09,4.70661e-07,1.777327e-06,8.474e-09,1.2292e-08,9.984e-09,5.04242e-07,3.3208333e-05,1.2873556e-05,6.806965e-06,2.169254e-06,5.574339e-06,5.62119e-07,1.8446e-08,1.008376e-06,5.819469e-05,2.1378464e-05,3.9418e-08,0.0065848725,1.801e-09,1.0
26_8,1.88371e-07,3.465e-09,3.05856e-07,5.7192e-08,9.09e-10,6.5448e-08,2.482e-09,8.85558e-07,1.33e-10,1.0253e-08,4.09e-10,4.20362e-07,6.85e-10,1.21214e-07,1.2657e-08,4.643e-09,6.2765e-08,3.067453e-06,1.844279e-06,4.605e-09,4.70661e-07,1.777327e-06,8.474e-09,1.2292e-08,9.984e-09,5.04242e-07,3.3208333e-05,1.2873556e-05,6.806965e-06,2.169254e-06,5.574339e-06,5.62119e-07,1.8446e-08,1.008376e-06,5.819469e-05,2.1378464e-05,3.9418e-08,0.0065848725,1.801e-09,1.0
26_9,1.88371e-07,3.465e-09,3.05856e-07,5.7192e-08,9.09e-10,6.5448e-08,2.482e-09,8.85558e-07,1.33e-10,1.0253e-08,4.09e-10,4.20362e-07,6.85e-10,1.21214e-07,1.2657e-08,4.643e-09,6.2765e-08,3.067453e-06,1.844279e-06,4.605e-09,4.70661e-07,1.777327e-06,8.474e-09,1.2292e-08,9.984e-09,5.04242e-07,3.3208333e-05,1.2873556e-05,6.806965e-06,2.169254e-06,5.574339e-06,5.62119e-07,1.8446e-08,1.008376e-06,5.819469e-05,2.1378464e-05,3.9418e-08,0.0065848725,1.801e-09,1.0
26_10,1.88371e-07,3.465e-09,3.05856e-07,5.7192e-08,9.09e-10,6.5448e-08,2.482e-09,8.85558e-07,1.33e-10,1.0253e-08,4.09e-10,4.20362e-07,6.85e-10,1.21214e-07,1.2657e-08,4.643e-09,6.2765e-08,3.067453e-06,1.844279e-06,4.605e-09,4.70661e-07,1.777327e-06,8.474e-09,1.2292e-08,9.984e-09,5.04242e-07,3.3208333e-05,1.2873556e-05,6.806965e-06,2.169254e-06,5.574339e-06,5.62119e-07,1.8446e-08,1.008376e-06,5.819469e-05,2.1378464e-05,3.9418e-08,0.0065848725,1.801e-09,1.0
27_0,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_1,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_2,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_3,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_4,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_5,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_6,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_7,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_8,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_9,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
27_10,2.11801e-07,3.942e-09,3.89254e-07,6.8202e-08,1.174e-09,9.1287e-08,3.687e-09,9.75013e-07,1.42e-10,1.2561e-08,4.57e-10,4.99411e-07,7.36e-10,1.38581e-07,1.4591e-08,4.635e-09,6.2586e-08,3.292895e-06,2.019175e-06,5.117e-09,4.77966e-07,1.812766e-06,8.747e-09,1.2549e-08,1.0125e-08,5.99264e-07,3.3622357e-05,1.3745286e-05,7.322217e-06,2.561173e-06,5.957154e-06,5.71094e-07,1.8408e-08,9.74218e-07,5.294569e-05,2.2085527e-05,4.0927e-08,0.0065739295,1.776e-09,1.0
28_0,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_1,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_2,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_3,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_4,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_5,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_6,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_7,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_8,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_9,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
28_10,2.34157e-07,4.399e-09,4.83543e-07,7.9545e-08,1.472e-09,1.23495e-07,5.279e-09,1.063341e-06,1.51e-10,1.5106e-08,5.06e-10,5.86843e-07,7.87e-10,1.57123e-07,1.6629e-08,4.626e-09,6.242e-08,3.515673e-06,2.190716e-06,5.632e-09,4.85075e-07,1.840997e-06,8.987e-09,1.2754e-08,1.0254e-08,7.01364e-07,3.395046e-05,1.4560788e-05,7.795919e-06,2.973044e-06,6.322812e-06,5.79472e-07,1.8355e-08,9.41218e-07,4.8140562e-05,2.2704466e-05,4.2321e-08,0.006562927,1.753e-09,1.0
29_0,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_1,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_2,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_3,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_4,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_5,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_6,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_7,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_8,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_9,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
29_10,2.60357e-07,4.937e-09,6.16587e-07,9.3965e-08,1.888e-09,1.73882e-07,7.918e-09,1.171903e-06,1.63e-10,1.8618e-08,5.68e-10,7.08419e-07,8.54e-10,1.82066e-07,1.9319e-08,4.617e-09,6.2227e-08,3.791377e-06,2.39996e-06,6.276e-09,4.93635e-07,1.8678e-06,9.248e-09,1.295e-08,1.0401e-08,8.38357e-07,3.4266806e-05,1.5506042e-05,8.333739e-06,3.512789e-06,6.757493e-06,5.89202e-07,1.8276e-08,9.0146e-07,4.2691834e-05,2.3366569e-05,4.3914e-08,0.0065490534,1.725e-09,1.0
30_0,2.83269e-07,5.408e-09,7.58146e-07,1.07672e-07,2.322e-09,2.33369e-07,1.1212e-08,1.272786e-06,1.74e-10,2.2283e-08,6.27e-10,8.369e-07,9.21e-10,2.07679e-07,2.2015e-08,4.608e-09,6.2059e-08,4.05104e-06,2.592703e-06,6.884e-09,5.01397e-07,1.885978e-06,9.46e-09,1.3085e-08,1.0527e-08,9.77257e-07,3.4494024e-05,1.6331784e-05,8.792719e-06,4.047402e-06,7.148519e-06,5.97756e-07,1.8194e-08,8.65153e-07,3.8035323e-05,2.3891273e-05,4.5279e-08,0.006535732,1.7e-09,1.0
30_1,2.83269e-07,5.408e-09,7.58146e-07,1.07672e-07,2.322e-09,2.33369e-07,1.1212e-08,1.272786e-06,1.74e-10,2.2283e-08,6.27e-10,8.369e-07,9.21e-10,2.07679e-07,2.2015e-08,4.608e-09,6.2059e-08,4.05104e-06,2.592703e-06,6.884e-09,5.01397e-07,1.885978e-06,9.46e-09,1.3085e-08,1.0527e-08,9.77257e-07,3.4494024e-05,1.6331784e-05,8.792719e-06,4.047402e-06,7.148519e-06,5.97756e-07,1.8194e-08,8.65153e-07,3.8035323e-05,2.3891273e-05,4.5279e-08,0.006535732,1.7e-09,1.0
30_2,2.83269e-07,5.408e-09,7.58146e-07,1.07672e-07,2.322e-09,2.33369e-07,1.1212e-08,1.272786e-06,1.74e-10,2.2283e-08,6.27e-10,8.369e-07,9.21e-10,2.07679e-07,2.2015e-08,4.608e-09,6.2059e-08,4.05104e-06,2.592703e-06,6.884e-09,5.01397e-07,1.885978e-06,9.46e-09,1.3085e-08,1.0527e-08,9.77257e-07,3.4494024e-05,1.6331784e-05,8.792719e-06,4.047402e-06,7.148519e-06,5.97756e-07,1.8194e-08,8.65153e-07,3.8035323e-05,2.3891273e-05,4.5279e-08,0.006535732,1.7e-09,1.0
30_3,2.83269e-07,5.408e-09,7.58146e-07,1.07672e-07,2.322e-09,2.33369e-07,1.1212e-08,1.272786e-06,1.74e-10,2.2283e-08,6.27e-10,8.369e-07,9.21e-10,2.07679e-07,2.2015e-08,4.608e-09,6.2059e-08,4.05104e-06,2.592703e-06,6.884e-09,5.01397e-07,1.885978e-06,9.46e-09,1.3085e-08,1.0527e-08,9.77257e-07,3.4494024e-05,1.6331784e-05,8.792719e-06,4.047402e-06,7.148519e-06,5.97756e-07,1.8194e-08,8.65153e-07,3.8035323e-05,2.3891273e-05,4.5279e-08,0.006535732,1.7e-09,1.0
30_4,2.83269e-07,5.408e-09,7.58146e-07,1.07672e-07,2.322e-09,2.33369e-07,1.1212e-08,1.272786e-06,1.74e-10,2.2283e-08,6.27e-10,8.369e-07,9.21e-10,2.07679e-07,2.2015e-08,4.608e-09,6.2059e-08,4.05104e-06,2.592703e-06,6.884e-09,5.01397e-07,1.885978e-06,9.46e-09,1.3085e-08,1.0527e-08,9.77257e-07,3.4494024e-05,1.6331784e-05,8.792719e-06,4.047402e-06,7.148519e-06,5.97756e-07,1.8194e-08,8.65153e-07,3.8035323e-05,2.3891273e-05,4.5279e-08,0.006535732,1.7e-09,1.0
